ID дистрибьютора;Дата;Код продукта дистрибьютора;Количество;Сумма в закупочных ценах;
17;01.07.2023;ЛЦ0011117;0;0;
17;01.07.2023;ЛЦ0004684;5698,8;373271,4;
17;01.07.2023;ЛЦ0005103;19620;107910;
17;01.07.2023;ЛЦ0010356;0;0;
17;02.07.2023;ЛЦ0003980;90;13972,51;
17;02.07.2023;ЛЦ0010842;0;0;
17;02.07.2023;ЛЦ0007894;721;132664;
17;02.07.2023;ЛУ0000011;890,5;163852;
17;02.07.2023;ЛЦ0010462;0;0;
17;02.07.2023;ЛЦ0011122;0;0;
17;02.07.2023;ЛЦ0002218;40;4690,5;
17;02.07.2023;ЛУ0000005;228;12266,4;
17;02.07.2023;ЛЦ0010787;0;0;
17;02.07.2023;ЛУ0000248;0;0;
17;02.07.2023;ЛЦ0010461;0;0;
17;02.07.2023;ЛЦ0011013;0;0;
17;02.07.2023;ЛЦ0011119;0;0;
17;02.07.2023;ЛЦ0009003;0;0;
17;02.07.2023;ЛЦ0008631;160,23;11540,38;
17;02.07.2023;ЛЦ0010463;0;0;
17;02.07.2023;ЛЦ0011135;0;0;
17;02.07.2023;ЛЦ0011243;0;0;
17;02.07.2023;ЛЦ0010448;0;0;
17;02.07.2023;ЛУ0000006;0;0;
17;02.07.2023;ЛЦ0005388;456;22914;
17;02.07.2023;ЛЦ0011477;9;652,5;
17;02.07.2023;ЛЦ0011014;0;0;
17;02.07.2023;ЛЦ0011455;10;875;
17;02.07.2023;ЛЦ0009360;0;0;
17;02.07.2023;ЛЦ0009004;0;0;
17;02.07.2023;ЛЦ0011346;10;1,67;
17;02.07.2023;ЛЦ0005548;0;0;
17;02.07.2023;ЛЦ0006625;90;8658;
17;02.07.2023;ЛЦ0010449;0;0;
17;02.07.2023;ЛЦ0009155;0;0;
17;02.07.2023;ЛЦ0011381;150;8625;
17;02.07.2023;ЛУ0012010;0;0;
17;02.07.2023;ЛЦ0011136;0;0;
17;02.07.2023;ЛЦ0006626;0;0;
17;02.07.2023;ЛЦ0010625;0;0;
17;02.07.2023;ЛЦ0002292;0;0;
17;02.07.2023;ЛЦ0007401;50;3330;
17;02.07.2023;ЛЦ0011120;0;0;
17;02.07.2023;ЛЦ0004199;24486;836196,9;
17;02.07.2023;ЛЦ0011382;150;10250;
17;02.07.2023;ЛУ0000025;0;0;
17;02.07.2023;ЛУ0000044;80;3336,01;
17;02.07.2023;ЛЦ0003862;20;1765;
17;02.07.2023;ЛЦ0009247;0;0;
17;02.07.2023;ЛЦ0005445;0;0;
17;02.07.2023;ЛЦ0010418;0;0;
17;02.07.2023;ЛЦ0010706;0;0;
17;02.07.2023;ЛЦ0006627;0;0;
17;02.07.2023;ЛЦ0010460;0;0;
17;02.07.2023;ЛЦ0006108;160;28080;
17;02.07.2023;ЛЦ0011001;0;0;
17;02.07.2023;ЛЦ0011121;0;0;
17;02.07.2023;ЛЦ0005798;0;0;
17;02.07.2023;ЛУ0000026;104;9568;
17;02.07.2023;ЛЦ0011383;150;15625;
17;02.07.2023;ЛЦ0002663;30;3246;
17;02.07.2023;ЛУ0000045;114;10818,6;
17;02.07.2023;ЛУ0009210;0;0;
17;02.07.2023;ЛЦ0003863;175;13580;
17;02.07.2023;ЛЦ0011441;0;0;
17;02.07.2023;ЛЦ0009357;0;0;
17;02.07.2023;ЛЦ0011301;720;37235;
17;02.07.2023;ЛУ0007470;0;0;
17;02.07.2023;ЛЦ0011384;600;22500;
17;02.07.2023;ЛУ0000027;0;0;
17;02.07.2023;ЛУ0000046;0;0;
17;02.07.2023;ЛЦ0003864;35;2772;
17;02.07.2023;ЛЦ0010823;0;0;
17;02.07.2023;ЛЦ0006613;50;3717,5;
17;02.07.2023;ЛЦ0009358;2326;193,83;
17;02.07.2023;ЛУ0000003;954;46316,7;
17;02.07.2023;ЛУ0012020;97;5456,25;
17;02.07.2023;ЛЦ0011353;4800;400;
17;02.07.2023;ЛЦ0002289;0;0;
17;02.07.2023;ЛУ0000246;0;0;
17;02.07.2023;ЛУ0000047;40;4778;
17;02.07.2023;ЛЦ0004202;0;0;
17;02.07.2023;ЛЦ0011117;0;0;
17;02.07.2023;ЛЦ0004684;5698,8;373271,4;
17;02.07.2023;ЛЦ0005103;19620;107910;
17;02.07.2023;ЛЦ0010356;0;0;
17;02.07.2023;ЛЦ0010824;0;0;
17;02.07.2023;ЛЦ0011313;108;90;
17;02.07.2023;ЛЦ0010682;2644;134447,4;
17;02.07.2023;ЛЦ0009359;0;0;
17;02.07.2023;ЛЦ0011361;1160;96,66;
17;02.07.2023;ЛУ0000018;282;19077,3;
17;02.07.2023;ЛЦ0007893;14510;79805;
17;02.07.2023;ЛЦ0010967;5906;294414,1;
17;02.07.2023;ЛЦ0011312;171;142,5;
17;02.07.2023;ЛЦ0006403;20;1560;
17;02.07.2023;ЛУ0012000;40;3141,99;
17;02.07.2023;ЛУ0000649;0;0;
17;02.07.2023;ЛЦ0010981;3130;260,83;
17;02.07.2023;ЛЦ0011118;0;0;
17;02.07.2023;ЛУ0000117;0;0;
17;03.07.2023;ЛЦ0009003;0;0;
17;03.07.2023;ЛЦ0008631;136,038;9797,98;
17;03.07.2023;ЛЦ0010463;0;0;
17;03.07.2023;ЛЦ0011135;0;0;
17;03.07.2023;ЛЦ0011243;0;0;
17;03.07.2023;ЛЦ0010448;0;0;
17;03.07.2023;ЛУ0000006;0;0;
17;03.07.2023;ЛЦ0005388;288;14472;
17;03.07.2023;ЛЦ0011477;9;652,5;
17;03.07.2023;ЛЦ0011014;0;0;
17;03.07.2023;ЛЦ0011455;10;875;
17;03.07.2023;ЛЦ0009360;0;0;
17;03.07.2023;ЛЦ0009004;0;0;
17;03.07.2023;ЛЦ0011346;10;1,67;
17;03.07.2023;ЛЦ0005548;0;0;
17;03.07.2023;ЛЦ0006625;90;8658;
17;03.07.2023;ЛЦ0010449;0;0;
17;03.07.2023;ЛЦ0009155;0;0;
17;03.07.2023;ЛЦ0011381;150;8625;
17;03.07.2023;ЛУ0012010;0;0;
17;03.07.2023;ЛЦ0011136;0;0;
17;03.07.2023;ЛЦ0006626;0;0;
17;03.07.2023;ЛЦ0010625;0;0;
17;03.07.2023;ЛЦ0002292;0;0;
17;03.07.2023;ЛЦ0007401;50;3330;
17;03.07.2023;ЛЦ0011120;0;0;
17;03.07.2023;ЛЦ0004199;23317;796275,55;
17;03.07.2023;ЛЦ0011382;150;10250;
17;03.07.2023;ЛУ0000025;0;0;
17;03.07.2023;ЛУ0000044;80;3336,01;
17;03.07.2023;ЛЦ0003862;20;1765;
17;03.07.2023;ЛЦ0009247;0;0;
17;03.07.2023;ЛЦ0005445;0;0;
17;03.07.2023;ЛЦ0010418;0;0;
17;03.07.2023;ЛЦ0010706;0;0;
17;03.07.2023;ЛЦ0006627;0;0;
17;03.07.2023;ЛЦ0010460;0;0;
17;03.07.2023;ЛЦ0006108;160;28080;
17;03.07.2023;ЛЦ0011001;0;0;
17;03.07.2023;ЛЦ0011121;0;0;
17;03.07.2023;ЛЦ0005798;0;0;
17;03.07.2023;ЛУ0000026;104;9568;
17;03.07.2023;ЛЦ0011383;150;15625;
17;03.07.2023;ЛЦ0002663;10;1082;
17;03.07.2023;ЛУ0000045;104;9869,6;
17;03.07.2023;ЛУ0009210;0;0;
17;03.07.2023;ЛЦ0003863;155;12028;
17;03.07.2023;ЛЦ0011441;0;0;
17;03.07.2023;ЛЦ0009357;0;0;
17;03.07.2023;ЛЦ0011301;620;32060;
17;03.07.2023;ЛУ0007470;0;0;
17;03.07.2023;ЛЦ0011384;600;22500;
17;03.07.2023;ЛУ0000027;0;0;
17;03.07.2023;ЛУ0000046;0;0;
17;03.07.2023;ЛЦ0003864;35;2772;
17;03.07.2023;ЛЦ0010823;0;0;
17;03.07.2023;ЛЦ0006613;50;3717,5;
17;03.07.2023;ЛЦ0009358;2326;193,83;
17;03.07.2023;ЛУ0000003;294;14273,7;
17;03.07.2023;ЛУ0012020;97;5456,25;
17;03.07.2023;ЛЦ0011353;4800;400;
17;03.07.2023;ЛЦ0002289;0;0;
17;03.07.2023;ЛУ0000246;0;0;
17;03.07.2023;ЛУ0000047;40;4778;
17;03.07.2023;ЛЦ0004202;0;0;
17;03.07.2023;ЛЦ0011117;0;0;
17;03.07.2023;ЛЦ0004684;3951,9;258849,45;
17;03.07.2023;ЛЦ0005103;18660;102630;
17;03.07.2023;ЛЦ0010356;0;0;
17;03.07.2023;ЛЦ0010824;0;0;
17;03.07.2023;ЛЦ0011313;108;90;
17;03.07.2023;ЛЦ0010682;2044;103937,4;
17;03.07.2023;ЛЦ0009359;0;0;
17;03.07.2023;ЛЦ0011361;1140;95;
17;03.07.2023;ЛУ0000018;262;17724,3;
17;03.07.2023;ЛЦ0007893;12710;69905;
17;03.07.2023;ЛЦ0010967;5206;259519,1;
17;03.07.2023;ЛЦ0011312;171;142,5;
17;03.07.2023;ЛЦ0006403;20;1560;
17;03.07.2023;ЛУ0012000;40;3141,99;
17;03.07.2023;ЛУ0000649;0;0;
17;03.07.2023;ЛЦ0010981;3130;260,83;
17;03.07.2023;ЛЦ0011118;0;0;
17;03.07.2023;ЛУ0000117;0;0;
17;03.07.2023;ЛЦ0003980;90;13972,51;
17;03.07.2023;ЛЦ0010842;0;0;
17;03.07.2023;ЛЦ0007894;661;121624;
17;03.07.2023;ЛУ0000011;854,5;157228;
17;03.07.2023;ЛЦ0010462;0;0;
17;03.07.2023;ЛЦ0011122;0;0;
17;03.07.2023;ЛЦ0002218;40;4690,5;
17;03.07.2023;ЛУ0000005;60;3228;
17;03.07.2023;ЛЦ0010787;0;0;
17;03.07.2023;ЛУ0000248;0;0;
17;03.07.2023;ЛЦ0010461;0;0;
17;03.07.2023;ЛЦ0011013;0;0;
17;03.07.2023;ЛЦ0011119;0;0;
17;04.07.2023;ЛЦ0009004;0;0;
17;04.07.2023;ЛЦ0011346;10;1,67;
17;04.07.2023;ЛЦ0005548;0;0;
17;04.07.2023;ЛЦ0006625;90;8658;
17;04.07.2023;ЛЦ0010449;0;0;
17;04.07.2023;ЛЦ0009155;0;0;
17;04.07.2023;ЛЦ0011381;150;8625;
17;04.07.2023;ЛУ0012010;0;0;
17;04.07.2023;ЛЦ0011136;0;0;
17;04.07.2023;ЛЦ0006626;0;0;
17;04.07.2023;ЛЦ0010625;0;0;
17;04.07.2023;ЛЦ0002292;0;0;
17;04.07.2023;ЛЦ0007401;50;3330;
17;04.07.2023;ЛЦ0011120;0;0;
17;04.07.2023;ЛЦ0004199;18629;636180,35;
17;04.07.2023;ЛЦ0011382;150;10250;
17;04.07.2023;ЛУ0000025;0;0;
17;04.07.2023;ЛУ0000044;60;2502,01;
17;04.07.2023;ЛЦ0003862;20;1765;
17;04.07.2023;ЛЦ0009247;0;0;
17;04.07.2023;ЛЦ0005445;0;0;
17;04.07.2023;ЛЦ0010418;0;0;
17;04.07.2023;ЛЦ0010706;0;0;
17;04.07.2023;ЛЦ0006627;0;0;
17;04.07.2023;ЛЦ0010460;0;0;
17;04.07.2023;ЛЦ0006108;156;27378;
17;04.07.2023;ЛЦ0011001;0;0;
17;04.07.2023;ЛЦ0011121;0;0;
17;04.07.2023;ЛЦ0005798;0;0;
17;04.07.2023;ЛУ0000026;72;6624;
17;04.07.2023;ЛЦ0011383;150;15625;
17;04.07.2023;ЛЦ0002663;10;1082;
17;04.07.2023;ЛУ0000045;104;9869,6;
17;04.07.2023;ЛУ0009210;0;0;
17;04.07.2023;ЛЦ0003863;135;10476;
17;04.07.2023;ЛЦ0011441;0;0;
17;04.07.2023;ЛЦ0009357;0;0;
17;04.07.2023;ЛЦ0011301;620;32060;
17;04.07.2023;ЛУ0007470;0;0;
17;04.07.2023;ЛЦ0011384;600;22500;
17;04.07.2023;ЛУ0000027;0;0;
17;04.07.2023;ЛУ0000046;0;0;
17;04.07.2023;ЛЦ0003864;35;2772;
17;04.07.2023;ЛЦ0010823;0;0;
17;04.07.2023;ЛЦ0006613;50;3717,5;
17;04.07.2023;ЛЦ0009358;2023;168,58;
17;04.07.2023;ЛУ0000003;270;13108,5;
17;04.07.2023;ЛУ0012020;97;5456,25;
17;04.07.2023;ЛЦ0011353;4800;400;
17;04.07.2023;ЛЦ0002289;0;0;
17;04.07.2023;ЛУ0000246;0;0;
17;04.07.2023;ЛУ0000047;35;4180,75;
17;04.07.2023;ЛЦ0004202;0;0;
17;04.07.2023;ЛЦ0011117;0;0;
17;04.07.2023;ЛЦ0004684;3271,5;214283,25;
17;04.07.2023;ЛЦ0005103;18600;102300;
17;04.07.2023;ЛЦ0010356;0;0;
17;04.07.2023;ЛЦ0010824;0;0;
17;04.07.2023;ЛЦ0011313;108;90;
17;04.07.2023;ЛЦ0010682;1550;78817,5;
17;04.07.2023;ЛЦ0009359;0;0;
17;04.07.2023;ЛЦ0011361;1090;90,84;
17;04.07.2023;ЛУ0000018;212;14341,8;
17;04.07.2023;ЛЦ0007893;12710;69905;
17;04.07.2023;ЛЦ0010967;4956;247056,6;
17;04.07.2023;ЛЦ0011312;171;142,5;
17;04.07.2023;ЛЦ0006403;0;0;
17;04.07.2023;ЛУ0012000;40;3141,99;
17;04.07.2023;ЛУ0000649;0;0;
17;04.07.2023;ЛЦ0010981;3130;260,83;
17;04.07.2023;ЛЦ0011118;0;0;
17;04.07.2023;ЛУ0000117;0;0;
17;04.07.2023;ЛЦ0003980;20;3105,01;
17;04.07.2023;ЛЦ0010842;0;0;
17;04.07.2023;ЛЦ0007894;661;121624;
17;04.07.2023;ЛУ0000011;854,5;157228;
17;04.07.2023;ЛЦ0010462;0;0;
17;04.07.2023;ЛЦ0011122;0;0;
17;04.07.2023;ЛЦ0002218;40;4690,5;
17;04.07.2023;ЛУ0000005;60;3228;
17;04.07.2023;ЛЦ0010787;0;0;
17;04.07.2023;ЛУ0000248;0;0;
17;04.07.2023;ЛЦ0010461;0;0;
17;04.07.2023;ЛЦ0011013;0;0;
17;04.07.2023;ЛЦ0011119;0;0;
17;04.07.2023;ЛЦ0009003;0;0;
17;04.07.2023;ЛЦ0008631;69,51;5006,38;
17;04.07.2023;ЛЦ0010463;0;0;
17;04.07.2023;ЛЦ0011135;0;0;
17;04.07.2023;ЛЦ0011243;0;0;
17;04.07.2023;ЛЦ0010448;0;0;
17;04.07.2023;ЛУ0000006;0;0;
17;04.07.2023;ЛЦ0005388;168;8442;
17;04.07.2023;ЛЦ0011477;9;652,5;
17;04.07.2023;ЛЦ0011014;0;0;
17;04.07.2023;ЛЦ0011455;10;875;
17;04.07.2023;ЛЦ0009360;0;0;
17;05.07.2023;ЛУ0012010;0;0;
17;05.07.2023;ЛЦ0011136;0;0;
17;05.07.2023;ЛЦ0006626;0;0;
17;05.07.2023;ЛЦ0010625;0;0;
17;05.07.2023;ЛЦ0002292;0;0;
17;05.07.2023;ЛЦ0007401;50;3330;
17;05.07.2023;ЛЦ0011120;0;0;
17;05.07.2023;ЛЦ0004199;26489;904599,35;
17;05.07.2023;ЛЦ0011382;150;10250;
17;05.07.2023;ЛУ0000025;0;0;
17;05.07.2023;ЛУ0000044;60;2502,01;
17;05.07.2023;ЛЦ0003862;20;1765;
17;05.07.2023;ЛЦ0009247;0;0;
17;05.07.2023;ЛЦ0005445;0;0;
17;05.07.2023;ЛЦ0010418;0;0;
17;05.07.2023;ЛЦ0010706;0;0;
17;05.07.2023;ЛЦ0006627;0;0;
17;05.07.2023;ЛЦ0010460;0;0;
17;05.07.2023;ЛЦ0006108;156;27378;
17;05.07.2023;ЛЦ0011001;0;0;
17;05.07.2023;ЛЦ0011121;0;0;
17;05.07.2023;ЛЦ0005798;0;0;
17;05.07.2023;ЛУ0000026;52;4784;
17;05.07.2023;ЛЦ0011383;150;15625;
17;05.07.2023;ЛЦ0002663;200;21640;
17;05.07.2023;ЛУ0000045;104;9869,6;
17;05.07.2023;ЛУ0009210;0;0;
17;05.07.2023;ЛЦ0003863;165;12804;
17;05.07.2023;ЛЦ0011441;0;0;
17;05.07.2023;ЛЦ0009357;0;0;
17;05.07.2023;ЛЦ0011301;620;32060;
17;05.07.2023;ЛУ0007470;0;0;
17;05.07.2023;ЛЦ0011384;600;22500;
17;05.07.2023;ЛУ0000027;0;0;
17;05.07.2023;ЛУ0000046;0;0;
17;05.07.2023;ЛЦ0003864;35;2772;
17;05.07.2023;ЛЦ0010823;0;0;
17;05.07.2023;ЛЦ0006613;150;11152,5;
17;05.07.2023;ЛЦ0009358;3115;259,58;
17;05.07.2023;ЛУ0000003;1458;70785,9;
17;05.07.2023;ЛУ0012020;197;11081,25;
17;05.07.2023;ЛЦ0011353;4800;400;
17;05.07.2023;ЛЦ0002289;0;0;
17;05.07.2023;ЛУ0000246;0;0;
17;05.07.2023;ЛУ0000047;75;8958,75;
17;05.07.2023;ЛЦ0004202;0;0;
17;05.07.2023;ЛЦ0011117;0;0;
17;05.07.2023;ЛЦ0004684;5274,9;345505,95;
17;05.07.2023;ЛЦ0005103;17640;97020;
17;05.07.2023;ЛЦ0010356;0;0;
17;05.07.2023;ЛЦ0010824;0;0;
17;05.07.2023;ЛЦ0011313;108;90;
17;05.07.2023;ЛЦ0010682;1250;63562,5;
17;05.07.2023;ЛЦ0009359;0;0;
17;05.07.2023;ЛЦ0011361;950;79,18;
17;05.07.2023;ЛУ0000018;312;21106,8;
17;05.07.2023;ЛЦ0007893;12710;69905;
17;05.07.2023;ЛЦ0010967;4746;236588,1;
17;05.07.2023;ЛЦ0011312;171;142,5;
17;05.07.2023;ЛЦ0006403;20;1950;
17;05.07.2023;ЛУ0012000;40;3141,99;
17;05.07.2023;ЛУ0000649;0;0;
17;05.07.2023;ЛЦ0010981;3130;260,83;
17;05.07.2023;ЛЦ0011118;0;0;
17;05.07.2023;ЛУ0000117;0;0;
17;05.07.2023;ЛЦ0003980;120;18630,01;
17;05.07.2023;ЛЦ0010842;0;0;
17;05.07.2023;ЛЦ0007894;661;121624;
17;05.07.2023;ЛУ0000011;854;157136;
17;05.07.2023;ЛЦ0010462;0;0;
17;05.07.2023;ЛЦ0011122;0;0;
17;05.07.2023;ЛЦ0002218;40;4690,5;
17;05.07.2023;ЛУ0000005;276;14848,8;
17;05.07.2023;ЛЦ0010787;0;0;
17;05.07.2023;ЛУ0000248;0;0;
17;05.07.2023;ЛЦ0010461;0;0;
17;05.07.2023;ЛЦ0011013;0;0;
17;05.07.2023;ЛЦ0011119;0;0;
17;05.07.2023;ЛЦ0009003;0;0;
17;05.07.2023;ЛЦ0008631;163,254;11758,18;
17;05.07.2023;ЛЦ0010463;0;0;
17;05.07.2023;ЛЦ0011135;0;0;
17;05.07.2023;ЛЦ0011243;0;0;
17;05.07.2023;ЛЦ0010448;0;0;
17;05.07.2023;ЛУ0000006;0;0;
17;05.07.2023;ЛЦ0005388;432;21708;
17;05.07.2023;ЛЦ0011477;9;652,5;
17;05.07.2023;ЛЦ0011014;0;0;
17;05.07.2023;ЛЦ0011455;10;875;
17;05.07.2023;ЛЦ0009360;0;0;
17;05.07.2023;ЛЦ0009004;0;0;
17;05.07.2023;ЛЦ0011346;10;1,67;
17;05.07.2023;ЛЦ0005548;0;0;
17;05.07.2023;ЛЦ0006625;90;8658;
17;05.07.2023;ЛЦ0010449;0;0;
17;05.07.2023;ЛЦ0009155;0;0;
17;05.07.2023;ЛЦ0011381;150;8625;
17;06.07.2023;ЛЦ0009247;0;0;
17;06.07.2023;ЛЦ0005445;0;0;
17;06.07.2023;ЛЦ0010418;0;0;
17;06.07.2023;ЛЦ0010706;0;0;
17;06.07.2023;ЛЦ0006627;0;0;
17;06.07.2023;ЛЦ0010460;0;0;
17;06.07.2023;ЛЦ0006108;55;9652,5;
17;06.07.2023;ЛЦ0011001;0;0;
17;06.07.2023;ЛЦ0011121;0;0;
17;06.07.2023;ЛЦ0005798;0;0;
17;06.07.2023;ЛУ0000026;32;2944;
17;06.07.2023;ЛЦ0011383;150;15625;
17;06.07.2023;ЛЦ0002663;170;18394;
17;06.07.2023;ЛУ0000045;104;9869,6;
17;06.07.2023;ЛУ0009210;0;0;
17;06.07.2023;ЛЦ0003863;105;8148;
17;06.07.2023;ЛЦ0011441;0;0;
17;06.07.2023;ЛЦ0009357;0;0;
17;06.07.2023;ЛЦ0011301;620;32060;
17;06.07.2023;ЛУ0007470;0;0;
17;06.07.2023;ЛЦ0011384;600;22500;
17;06.07.2023;ЛУ0000027;0;0;
17;06.07.2023;ЛУ0000046;0;0;
17;06.07.2023;ЛЦ0003864;15;1188;
17;06.07.2023;ЛЦ0010823;0;0;
17;06.07.2023;ЛЦ0006613;130;9665,5;
17;06.07.2023;ЛЦ0009358;1003;83,58;
17;06.07.2023;ЛУ0000003;918;44568,9;
17;06.07.2023;ЛУ0012020;197;11081,25;
17;06.07.2023;ЛЦ0011353;4800;400;
17;06.07.2023;ЛЦ0002289;0;0;
17;06.07.2023;ЛУ0000246;0;0;
17;06.07.2023;ЛУ0000047;70;8361,5;
17;06.07.2023;ЛЦ0004202;0;0;
17;06.07.2023;ЛЦ0011117;0;0;
17;06.07.2023;ЛЦ0004684;4340,7;284315,85;
17;06.07.2023;ЛЦ0005103;17640;97020;
17;06.07.2023;ЛЦ0010356;0;0;
17;06.07.2023;ЛЦ0010824;0;0;
17;06.07.2023;ЛЦ0011313;108;90;
17;06.07.2023;ЛЦ0010682;1050;53392,5;
17;06.07.2023;ЛЦ0009359;0;0;
17;06.07.2023;ЛЦ0011361;950;79,18;
17;06.07.2023;ЛУ0000018;272;18400,8;
17;06.07.2023;ЛЦ0007893;12710;69905;
17;06.07.2023;ЛЦ0010967;4736;236089,6;
17;06.07.2023;ЛЦ0011312;171;142,5;
17;06.07.2023;ЛЦ0006403;20;1950;
17;06.07.2023;ЛУ0012000;40;3141,99;
17;06.07.2023;ЛУ0000649;0;0;
17;06.07.2023;ЛЦ0010981;3130;260,83;
17;06.07.2023;ЛЦ0011118;0;0;
17;06.07.2023;ЛУ0000117;0;0;
17;06.07.2023;ЛЦ0003980;100;15525,01;
17;06.07.2023;ЛЦ0010842;0;0;
17;06.07.2023;ЛЦ0007894;661;121624;
17;06.07.2023;ЛУ0000011;854;157136;
17;06.07.2023;ЛЦ0010462;0;0;
17;06.07.2023;ЛЦ0011122;0;0;
17;06.07.2023;ЛЦ0002218;40;4690,5;
17;06.07.2023;ЛУ0000005;180;9684;
17;06.07.2023;ЛЦ0010787;0;0;
17;06.07.2023;ЛУ0000248;0;0;
17;06.07.2023;ЛЦ0010461;0;0;
17;06.07.2023;ЛЦ0011013;0;0;
17;06.07.2023;ЛЦ0011119;0;0;
17;06.07.2023;ЛЦ0009003;0;0;
17;06.07.2023;ЛЦ0008631;141,078;10160,98;
17;06.07.2023;ЛЦ0010463;0;0;
17;06.07.2023;ЛЦ0011135;0;0;
17;06.07.2023;ЛЦ0011243;0;0;
17;06.07.2023;ЛЦ0010448;0;0;
17;06.07.2023;ЛУ0000006;0;0;
17;06.07.2023;ЛЦ0005388;432;21708;
17;06.07.2023;ЛЦ0011477;9;652,5;
17;06.07.2023;ЛЦ0011014;0;0;
17;06.07.2023;ЛЦ0011455;10;875;
17;06.07.2023;ЛЦ0009360;0;0;
17;06.07.2023;ЛЦ0009004;0;0;
17;06.07.2023;ЛЦ0011346;10;1,67;
17;06.07.2023;ЛЦ0005548;0;0;
17;06.07.2023;ЛЦ0006625;85;8177;
17;06.07.2023;ЛЦ0010449;0;0;
17;06.07.2023;ЛЦ0009155;0;0;
17;06.07.2023;ЛЦ0011381;150;8625;
17;06.07.2023;ЛУ0012010;0;0;
17;06.07.2023;ЛЦ0011136;0;0;
17;06.07.2023;ЛЦ0006626;0;0;
17;06.07.2023;ЛЦ0010625;0;0;
17;06.07.2023;ЛЦ0002292;0;0;
17;06.07.2023;ЛЦ0007401;50;3330;
17;06.07.2023;ЛЦ0011120;0;0;
17;06.07.2023;ЛЦ0004199;23526;803412,9;
17;06.07.2023;ЛЦ0011382;150;10250;
17;06.07.2023;ЛУ0000025;0;0;
17;06.07.2023;ЛУ0000044;50;2085,01;
17;06.07.2023;ЛЦ0003862;20;1765;
17;07.07.2023;ЛЦ0009357;0;0;
17;07.07.2023;ЛЦ0011301;620;32060;
17;07.07.2023;ЛУ0007470;0;0;
17;07.07.2023;ЛЦ0011384;600;22500;
17;07.07.2023;ЛУ0000027;0;0;
17;07.07.2023;ЛУ0000046;0;0;
17;07.07.2023;ЛЦ0003864;15;1188;
17;07.07.2023;ЛЦ0010823;0;0;
17;07.07.2023;ЛЦ0006613;110;8178,5;
17;07.07.2023;ЛЦ0009358;37;3,08;
17;07.07.2023;ЛУ0000003;918;44568,9;
17;07.07.2023;ЛУ0012020;197;11081,25;
17;07.07.2023;ЛЦ0011353;4800;400;
17;07.07.2023;ЛЦ0002289;0;0;
17;07.07.2023;ЛУ0000246;0;0;
17;07.07.2023;ЛУ0000047;65;7764,25;
17;07.07.2023;ЛЦ0004202;0;0;
17;07.07.2023;ЛЦ0011117;0;0;
17;07.07.2023;ЛЦ0004684;4248,9;278302,95;
17;07.07.2023;ЛЦ0005103;17580;96690;
17;07.07.2023;ЛЦ0010356;0;0;
17;07.07.2023;ЛЦ0010824;0;0;
17;07.07.2023;ЛЦ0011313;108;90;
17;07.07.2023;ЛЦ0010682;950;48307,5;
17;07.07.2023;ЛЦ0009359;0;0;
17;07.07.2023;ЛЦ0011361;950;79,18;
17;07.07.2023;ЛУ0000018;272;18400,8;
17;07.07.2023;ЛЦ0007893;12710;69905;
17;07.07.2023;ЛЦ0010967;4731;235840,35;
17;07.07.2023;ЛЦ0011312;171;142,5;
17;07.07.2023;ЛЦ0006403;20;1950;
17;07.07.2023;ЛУ0012000;30;2356,49;
17;07.07.2023;ЛУ0000649;0;0;
17;07.07.2023;ЛЦ0010981;3130;260,83;
17;07.07.2023;ЛЦ0011118;0;0;
17;07.07.2023;ЛУ0000117;0;0;
17;07.07.2023;ЛЦ0003980;100;15525,01;
17;07.07.2023;ЛЦ0010842;0;0;
17;07.07.2023;ЛЦ0007894;661;121624;
17;07.07.2023;ЛУ0000011;854;157136;
17;07.07.2023;ЛЦ0010462;0;0;
17;07.07.2023;ЛЦ0011122;0;0;
17;07.07.2023;ЛЦ0002218;40;4690,5;
17;07.07.2023;ЛУ0000005;180;9684;
17;07.07.2023;ЛЦ0010787;0;0;
17;07.07.2023;ЛУ0000248;0;0;
17;07.07.2023;ЛЦ0010461;0;0;
17;07.07.2023;ЛЦ0011013;0;0;
17;07.07.2023;ЛЦ0011119;0;0;
17;07.07.2023;ЛЦ0009003;0;0;
17;07.07.2023;ЛЦ0008631;110,838;7982,98;
17;07.07.2023;ЛЦ0010463;0;0;
17;07.07.2023;ЛЦ0011135;0;0;
17;07.07.2023;ЛЦ0011243;0;0;
17;07.07.2023;ЛЦ0010448;0;0;
17;07.07.2023;ЛУ0000006;0;0;
17;07.07.2023;ЛЦ0005388;432;21708;
17;07.07.2023;ЛЦ0011477;9;652,5;
17;07.07.2023;ЛЦ0011014;0;0;
17;07.07.2023;ЛЦ0011455;10;875;
17;07.07.2023;ЛЦ0009360;0;0;
17;07.07.2023;ЛЦ0009004;0;0;
17;07.07.2023;ЛЦ0011346;10;1,67;
17;07.07.2023;ЛЦ0005548;0;0;
17;07.07.2023;ЛЦ0006625;85;8177;
17;07.07.2023;ЛЦ0010449;0;0;
17;07.07.2023;ЛЦ0009155;0;0;
17;07.07.2023;ЛЦ0011381;150;8625;
17;07.07.2023;ЛУ0012010;0;0;
17;07.07.2023;ЛЦ0011136;0;0;
17;07.07.2023;ЛЦ0006626;0;0;
17;07.07.2023;ЛЦ0010625;0;0;
17;07.07.2023;ЛЦ0002292;0;0;
17;07.07.2023;ЛЦ0007401;50;3330;
17;07.07.2023;ЛЦ0011120;0;0;
